FIP5,TITLE,GEOGRAPHY
36119,"New York-Newark, NY-NJ-CT-PA",CSA
36119,"New York-Jersey City-White Plains, NY-NJ",MSA
26021,Berrien County,County
26021,"Niles, MI",CBSA
26021,"South Bend-Elkhart-Mishawaka, IN-MI",CSA
04023,Santa Cruz County,County
04023,"Nogales, AZ",CBSA
04023,"Tucson-Nogales, AZ",CSA
31119,Madison County,County
31119,"Norfolk, NE",CBSA
31139,Pierce County,County
31139,"Norfolk, NE",CBSA
31167,Stanton County,County
31167,"Norfolk, NE",CBSA
31111,Lincoln County,County
31111,"North Platte, NE",CBSA
31113,Logan County,County
31113,"North Platte, NE",CBSA
31117,McPherson County,County
31117,"North Platte, NE",CBSA
12081,Manatee County,County
12081,"North Port-Sarasota-Bradenton, FL",CBSA
12081,"North Port-Sarasota, FL",CSA
12115,Sarasota County,County
12115,"North Port-Sarasota-Bradenton, FL",CBSA
12115,"North Port-Sarasota, FL",CSA
18079,Jennings County,County
18079,"North Vernon, IN",CBSA
18079,"Indianapolis-Carmel-Muncie, IN",CSA
37193,Wilkes County,County
37193,"North Wilkesboro, NC",CBSA
39077,Huron County,County
39077,"Norwalk, OH",CBSA
39077,"Cleveland-Akron-Canton, OH",CSA
09011,New London County,County
09011,"Norwich-New London, CT",CBSA
09011,"Hartford-East Hartford, CT",CSA
53029,Island County,County
53029,"Oak Harbor, WA",CBSA
53029,"Seattle-Tacoma, WA",CSA
12083,Marion County,County
12083,"Ocala, FL",CBSA
34009,Cape May County,County
34009,"Ocean City, NJ",CBSA
34009,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
48135,Ector County,County
48135,"Odessa, TX",CBSA
48135,"Midland-Odessa, TX",CSA
49003,Box Elder County,County
49003,"Ogden-Clearfield, UT",CBSA
49003,"Salt Lake City-Provo-Orem, UT",CSA
49011,Davis County,County
49011,"Ogden-Clearfield, UT",CBSA
49011,"Salt Lake City-Provo-Orem, UT",CSA
49029,Morgan County,County
49029,"Ogden-Clearfield, UT",CBSA
49029,"Salt Lake City-Provo-Orem, UT",CSA
49057,Weber County,County
49057,"Ogden-Clearfield, UT",CBSA
49057,"Salt Lake City-Provo-Orem, UT",CSA
36089,St. Lawrence County,County
36089,"Ogdensburg-Massena, NY",CBSA
42121,Venango County,County
42121,"Oil City, PA",CBSA
12093,Okeechobee County,County
12093,"Okeechobee, FL",CBSA
40017,Canadian County,County
40017,"Oklahoma City, OK",CBSA
40017,"Oklahoma City-Shawnee, OK",CSA
40027,Cleveland County,County
40027,"Oklahoma City, OK",CBSA
40027,"Oklahoma City-Shawnee, OK",CSA
40051,Grady County,County
40051,"Oklahoma City, OK",CBSA
40051,"Oklahoma City-Shawnee, OK",CSA
40081,Lincoln County,County
40081,"Oklahoma City, OK",CBSA
40081,"Oklahoma City-Shawnee, OK",CSA
40083,Logan County,County
40083,"Oklahoma City, OK",CBSA
40083,"Oklahoma City-Shawnee, OK",CSA
40087,McClain County,County
40087,"Oklahoma City, OK",CBSA
40087,"Oklahoma City-Shawnee, OK",CSA
40109,Oklahoma County,County
40109,"Oklahoma City, OK",CBSA
40109,"Oklahoma City-Shawnee, OK",CSA
36009,Cattaraugus County,County
36009,"Olean, NY",CBSA
36009,"Buffalo-Cheektowaga-Olean, NY",CSA
53067,Thurston County,County
53067,"Olympia-Lacey-Tumwater, WA",CBSA
53067,"Seattle-Tacoma, WA",CSA
19085,Harrison County,County
19085,"Omaha-Council Bluffs, NE-IA",CBSA
19085,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
19129,Mills County,County
19129,"Omaha-Council Bluffs, NE-IA",CBSA
19129,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
19155,Pottawattamie County,County
19155,"Omaha-Council Bluffs, NE-IA",CBSA
19155,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
31025,Cass County,County
31025,"Omaha-Council Bluffs, NE-IA",CBSA
31025,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
31055,Douglas County,County
31055,"Omaha-Council Bluffs, NE-IA",CBSA
31055,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
31153,Sarpy County,County
31153,"Omaha-Council Bluffs, NE-IA",CBSA
31153,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
31155,Saunders County,County
31155,"Omaha-Council Bluffs, NE-IA",CBSA
31155,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
31177,Washington County,County
31177,"Omaha-Council Bluffs, NE-IA",CBSA
31177,"Omaha-Council Bluffs-Fremont, NE-IA",CSA
36077,Otsego County,County
36077,"Oneonta, NY",CBSA
16075,Payette County,County
16075,"Ontario, OR-ID",CBSA
16075,"Boise City-Mountain Home-Ontario, ID-OR",CSA
41045,Malheur County,County
41045,"Ontario, OR-ID",CBSA
41045,"Boise City-Mountain Home-Ontario, ID-OR",CSA
22097,St. Landry Parish,County
22097,"Opelousas, LA",CBSA
22097,"Lafayette-Opelousas-Morgan City, LA",CSA
45075,Orangeburg County,County
45075,"Orangeburg, SC",CBSA
45075,"Columbia-Orangeburg-Newberry, SC",CSA
12069,Lake County,County
12069,"Orlando-Kissimmee-Sanford, FL",CBSA
12069,"Orlando-Lakeland-Deltona, FL",CSA
12095,Orange County,County
12095,"Orlando-Kissimmee-Sanford, FL",CBSA
12095,"Orlando-Lakeland-Deltona, FL",CSA
12097,Osceola County,County
12097,"Orlando-Kissimmee-Sanford, FL",CBSA
12097,"Orlando-Lakeland-Deltona, FL",CSA
12117,Seminole County,County
12117,"Orlando-Kissimmee-Sanford, FL",CBSA
12117,"Orlando-Lakeland-Deltona, FL",CSA
55139,Winnebago County,County
55139,"Oshkosh-Neenah, WI",CBSA
55139,"Appleton-Oshkosh-Neenah, WI",CSA
19123,Mahaska County,County
19123,"Oskaloosa, IA",CBSA
19123,"Des Moines-Ames-West Des Moines, IA",CSA
53001,Adams County,County
53001,"Othello, WA",CBSA
53001,"Moses Lake-Othello, WA",CSA
17011,Bureau County,County
17011,"Ottawa, IL",CBSA
17011,"Chicago-Naperville, IL-IN-WI",CSA
17099,LaSalle County,County
17099,"Ottawa, IL",CBSA
17099,"Chicago-Naperville, IL-IN-WI",CSA
17155,Putnam County,County
17155,"Ottawa, IL",CBSA
17155,"Chicago-Naperville, IL-IN-WI",CSA
20059,Franklin County,County
20059,"Ottawa, KS",CBSA
20059,"Kansas City-Overland Park-Kansas City, MO-KS",CSA
19179,Wapello County,County
19179,"Ottumwa, IA",CBSA
27147,Steele County,County
27147,"Owatonna, MN",CBSA
27147,"Minneapolis-St. Paul, MN-WI",CSA
21059,Daviess County,County
21059,"Owensboro, KY",CBSA
21091,Hancock County,County
21091,"Owensboro, KY",CBSA
21149,McLean County,County
21149,"Owensboro, KY",CBSA
28071,Lafayette County,County
28071,"Oxford, MS",CBSA
06111,Ventura County,County
06111,"Oxnard-Thousand Oaks-Ventura, CA",CBSA
06111,"Los Angeles-Long Beach, CA",CSA
01045,Dale County,County
01045,"Ozark, AL",CBSA
01045,"Dothan-Ozark, AL",CSA
17127,Massac County,County
17127,"Paducah, KY-IL",CBSA
17127,"Paducah-Mayfield, KY-IL",CSA
21007,Ballard County,County
21007,"Paducah, KY-IL",CBSA
21007,"Paducah-Mayfield, KY-IL",CSA
21139,Livingston County,County
21139,"Paducah, KY-IL",CBSA
21139,"Paducah-Mayfield, KY-IL",CSA
21145,McCracken County,County
21145,"Paducah, KY-IL",CBSA
21145,"Paducah-Mayfield, KY-IL",CSA
32023,Nye County,County
32023,"Pahrump, NV",CBSA
32023,"Las Vegas-Henderson, NV",CSA
12107,Putnam County,County
12107,"Palatka, FL",CBSA
12107,"Jacksonville-St. Marys-Palatka, FL-GA",CSA
48001,Anderson County,County
48001,"Palestine, TX",CBSA
12009,Brevard County,County
12009,"Palm Bay-Melbourne-Titusville, FL",CBSA
48179,Gray County,County
48179,"Pampa, TX",CBSA
48179,"Amarillo-Pampa-Borger, TX",CSA
48393,Roberts County,County
48393,"Pampa, TX",CBSA
48393,"Amarillo-Pampa-Borger, TX",CSA
12005,Bay County,County
12005,"Panama City, FL",CBSA
05055,Greene County,County
05055,"Paragould, AR",CBSA
05055,"Jonesboro-Paragould, AR",CSA
47079,Henry County,County
47079,"Paris, TN",CBSA
48277,Lamar County,County
48277,"Paris, TX",CBSA
54105,Wirt County,County
54105,"Parkersburg-Vienna, WV",CBSA
54105,"Parkersburg-Marietta-Vienna, WV-OH",CSA
54107,Wood County,County
54107,"Parkersburg-Vienna, WV",CBSA
54107,"Parkersburg-Marietta-Vienna, WV-OH",CSA
20099,Labette County,County
20099,"Parsons, KS",CBSA
04007,Gila County,County
04007,"Payson, AZ",CBSA
04007,"Phoenix-Mesa, AZ",CSA
48163,Frio County,County
48163,"Pearsall, TX",CBSA
48163,"San Antonio-New Braunfels-Pearsall, TX",CSA
48301,Loving County,County
48301,"Pecos, TX",CBSA
48389,Reeves County,County
48389,"Pecos, TX",CBSA
19125,Marion County,County
19125,"Pella, IA",CBSA
19125,"Des Moines-Ames-West Des Moines, IA",CSA
12033,Escambia County,County
12033,"Pensacola-Ferry Pass-Brent, FL",CBSA
12033,"Pensacola-Ferry Pass, FL-AL",CSA
12113,Santa Rosa County,County
12113,"Pensacola-Ferry Pass-Brent, FL",CBSA
12113,"Pensacola-Ferry Pass, FL-AL",CSA
17057,Fulton County,County
17057,"Peoria, IL",CBSA
17123,Marshall County,County
17123,"Peoria, IL",CBSA
17143,Peoria County,County
17143,"Peoria, IL",CBSA
17175,Stark County,County
17175,"Peoria, IL",CBSA
17179,Tazewell County,County
17179,"Peoria, IL",CBSA
17203,Woodford County,County
17203,"Peoria, IL",CBSA
18103,Miami County,County
18103,"Peru, IN",CBSA
18103,"Kokomo-Peru, IN",CSA
34005,Burlington County,County
34005,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
34005,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
34005,"Camden, NJ",MSA
34007,Camden County,County
34007,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
34007,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
34007,"Camden, NJ",MSA
34015,Gloucester County,County
34015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
34015,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
34015,"Camden, NJ",MSA
42017,Bucks County,County
42017,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
42017,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
42017,"Montgomery County-Bucks County-Chester County, PA",MSA
42029,Chester County,County
42029,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
42029,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
42029,"Montgomery County-Bucks County-Chester County, PA",MSA
42091,Montgomery County,County
42091,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
42091,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
42091,"Montgomery County-Bucks County-Chester County, PA",MSA
42045,Delaware County,County
42045,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
42045,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
42045,"Philadelphia, PA",MSA
42101,Philadelphia County,County
42101,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
42101,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
42101,"Philadelphia, PA",MSA
10003,New Castle County,County
10003,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
10003,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
10003,"Wilmington, DE-MD-NJ",MSA
24015,Cecil County,County
24015,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
24015,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
24015,"Wilmington, DE-MD-NJ",MSA
34033,Salem County,County
34033,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",CBSA
34033,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
34033,"Wilmington, DE-MD-NJ",MSA
04013,Maricopa County,County
04013,"Phoenix-Mesa-Chandler, AZ",CBSA
04013,"Phoenix-Mesa, AZ",CSA
04021,Pinal County,County
04021,"Phoenix-Mesa-Chandler, AZ",CBSA
04021,"Phoenix-Mesa, AZ",CSA
28109,Pearl River County,County
28109,"Picayune, MS",CBSA
28109,"New Orleans-Metairie-Hammond, LA-MS",CSA
46065,Hughes County,County
46065,"Pierre, SD",CBSA
46117,Stanley County,County
46117,"Pierre, SD",CBSA
05025,Cleveland County,County
05025,"Pine Bluff, AR",CBSA
05025,"Little Rock-North Little Rock, AR",CSA
05069,Jefferson County,County
05069,"Pine Bluff, AR",CBSA
05069,"Little Rock-North Little Rock, AR",CSA
05079,Lincoln County,County
05079,"Pine Bluff, AR",CBSA
05079,"Little Rock-North Little Rock, AR",CSA
37125,Moore County,County
37125,"Pinehurst-Southern Pines, NC",CBSA
37125,"Fayetteville-Sanford-Lumberton, NC",CSA
20037,Crawford County,County
20037,"Pittsburg, KS",CBSA
42003,Allegheny County,County
42003,"Pittsburgh, PA",CBSA
42003,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
42005,Armstrong County,County
42005,"Pittsburgh, PA",CBSA
42005,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
42007,Beaver County,County
42007,"Pittsburgh, PA",CBSA
42007,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
42019,Butler County,County
42019,"Pittsburgh, PA",CBSA
42019,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
42051,Fayette County,County
42051,"Pittsburgh, PA",CBSA
42051,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
42125,Washington County,County
42125,"Pittsburgh, PA",CBSA
42125,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
42129,Westmoreland County,County
42129,"Pittsburgh, PA",CBSA
42129,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
25003,Berkshire County,County
25003,"Pittsfield, MA",CBSA
48189,Hale County,County
48189,"Plainview, TX",CBSA
48189,"Lubbock-Plainview-Levelland, TX",CSA
55043,Grant County,County
55043,"Platteville, WI",CBSA
36019,Clinton County,County
36019,"Plattsburgh, NY",CBSA
18099,Marshall County,County
18099,"Plymouth, IN",CBSA
18099,"South Bend-Elkhart-Mishawaka, IN-MI",CSA
16005,Bannock County,County
16005,"Pocatello, ID",CBSA
16077,Power County,County
16077,"Pocatello, ID",CBSA
39053,Gallia County,County
39053,"Point Pleasant, WV-OH",CBSA
39053,"Charleston-Huntington-Ashland, WV-OH-KY",CSA
54053,Mason County,County
54053,"Point Pleasant, WV-OH",CBSA
54053,"Charleston-Huntington-Ashland, WV-OH-KY",CSA
40071,Kay County,County
40071,"Ponca City, OK",CBSA
72001,Adjuntas Municipio,County
72001,"Ponce, PR",CBSA
72001,"Ponce-Yauco-Coamo, PR",CSA
72075,Juana D??az Municipio,County
72075,"Ponce, PR",CBSA
72075,"Ponce-Yauco-Coamo, PR",CSA
72113,Ponce Municipio,County
72113,"Ponce, PR",CBSA
72113,"Ponce-Yauco-Coamo, PR",CSA
72149,Villalba Municipio,County
72149,"Ponce, PR",CBSA
72149,"Ponce-Yauco-Coamo, PR",CSA
17105,Livingston County,County
17105,"Pontiac, IL",CBSA
17105,"Bloomington-Pontiac, IL",CSA
29023,Butler County,County
29023,"Poplar Bluff, MO",CBSA
29181,Ripley County,County
29181,"Poplar Bluff, MO",CBSA
35041,Roosevelt County,County
35041,"Portales, NM",CBSA
35041,"Clovis-Portales, NM",CSA
53009,Clallam County,County
53009,"Port Angeles, WA",CBSA
23005,Cumberland County,County
23005,"Portland-South Portland, ME",CBSA
23005,"Portland-Lewiston-South Portland, ME",CSA
23023,Sagadahoc County,County
23023,"Portland-South Portland, ME",CBSA
23023,"Portland-Lewiston-South Portland, ME",CSA
23031,York County,County
23031,"Portland-South Portland, ME",CBSA
23031,"Portland-Lewiston-South Portland, ME",CSA
41005,Clackamas County,County
41005,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
41005,"Portland-Vancouver-Salem, OR-WA",CSA
41009,Columbia County,County
41009,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
41009,"Portland-Vancouver-Salem, OR-WA",CSA
41051,Multnomah County,County
41051,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
41051,"Portland-Vancouver-Salem, OR-WA",CSA
41067,Washington County,County
41067,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
41067,"Portland-Vancouver-Salem, OR-WA",CSA
41071,Yamhill County,County
41071,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
41071,"Portland-Vancouver-Salem, OR-WA",CSA
53011,Clark County,County
53011,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
53011,"Portland-Vancouver-Salem, OR-WA",CSA
53059,Skamania County,County
53059,"Portland-Vancouver-Hillsboro, OR-WA",CBSA
53059,"Portland-Vancouver-Salem, OR-WA",CSA
48057,Calhoun County,County
48057,"Port Lavaca, TX",CBSA
48057,"Victoria-Port Lavaca, TX",CSA
12085,Martin County,County
12085,"Port St. Lucie, FL",CBSA
12085,"Miami-Port St. Lucie-Fort Lauderdale, FL",CSA
12111,St. Lucie County,County
12111,"Port St. Lucie, FL",CBSA
12111,"Miami-Port St. Lucie-Fort Lauderdale, FL",CSA
39145,Scioto County,County
39145,"Portsmouth, OH",CBSA
39145,"Charleston-Huntington-Ashland, WV-OH-KY",CSA
42107,Schuylkill County,County
42107,"Pottsville, PA",CBSA
36027,Dutchess County,County
36027,"Poughkeepsie-Newburgh-Middletown, NY",CBSA
36027,"New York-Newark, NY-NJ-CT-PA",CSA
36071,Orange County,County
36071,"Poughkeepsie-Newburgh-Middletown, NY",CBSA
36071,"New York-Newark, NY-NJ-CT-PA",CSA
04025,Yavapai County,County
04025,"Prescott Valley-Prescott, AZ",CBSA
49007,Carbon County,County
49007,"Price, UT",CBSA
41013,Crook County,County
41013,"Prineville, OR",CBSA
41013,"Bend-Prineville, OR",CSA
25005,Bristol County,County
25005,"Providence-Warwick, RI-MA",CBSA
25005,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
44001,Bristol County,County
44001,"Providence-Warwick, RI-MA",CBSA
44001,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
44003,Kent County,County
44003,"Providence-Warwick, RI-MA",CBSA
44003,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
44005,Newport County,County
44005,"Providence-Warwick, RI-MA",CBSA
44005,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
44007,Providence County,County
44007,"Providence-Warwick, RI-MA",CBSA
44007,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
44009,Washington County,County
44009,"Providence-Warwick, RI-MA",CBSA
44009,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
49023,Juab County,County
49023,"Provo-Orem, UT",CBSA
49023,"Salt Lake City-Provo-Orem, UT",CSA
49049,Utah County,County
49049,"Provo-Orem, UT",CBSA
49049,"Salt Lake City-Provo-Orem, UT",CSA
08101,Pueblo County,County
08101,"Pueblo, CO",CBSA
08101,"Pueblo-Ca??on City, CO",CSA
53075,Whitman County,County
53075,"Pullman, WA",CBSA
53075,"Pullman-Moscow, WA-ID",CSA
12015,Charlotte County,County
12015,"Punta Gorda, FL",CBSA
12015,"North Port-Sarasota, FL",CSA
17001,Adams County,County
17001,"Quincy, IL-MO",CBSA
17001,"Quincy-Hannibal, IL-MO",CSA
29111,Lewis County,County
29111,"Quincy, IL-MO",CBSA
29111,"Quincy-Hannibal, IL-MO",CSA
55101,Racine County,County
55101,"Racine, WI",CBSA
55101,"Milwaukee-Racine-Waukesha, WI",CSA
37069,Franklin County,County
37069,"Raleigh-Cary, NC",CBSA
37069,"Raleigh-Durham-Cary, NC",CSA
37101,Johnston County,County
37101,"Raleigh-Cary, NC",CBSA
37101,"Raleigh-Durham-Cary, NC",CSA
37183,Wake County,County
37183,"Raleigh-Cary, NC",CBSA
37183,"Raleigh-Durham-Cary, NC",CSA
46093,Meade County,County
46093,"Rapid City, SD",CBSA
46093,"Rapid City-Spearfish, SD",CSA
46103,Pennington County,County
46103,"Rapid City, SD",CBSA
46103,"Rapid City-Spearfish, SD",CSA
48489,Willacy County,County
48489,"Raymondville, TX",CBSA
48489,"Brownsville-Harlingen-Raymondville, TX",CSA
42011,Berks County,County
42011,"Reading, PA",CBSA
42011,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
06103,Tehama County,County
06103,"Red Bluff, CA",CBSA
06103,"Redding-Red Bluff, CA",CSA
06089,Shasta County,County
06089,"Redding, CA",CBSA
06089,"Redding-Red Bluff, CA",CSA
27049,Goodhue County,County
27049,"Red Wing, MN",CBSA
27049,"Minneapolis-St. Paul, MN-WI",CSA
32029,Storey County,County
32029,"Reno, NV",CBSA
32029,"Reno-Carson City-Fernley, NV",CSA
32031,Washoe County,County
32031,"Reno, NV",CBSA
32031,"Reno-Carson City-Fernley, NV",CSA
16043,Fremont County,County
16043,"Rexburg, ID",CBSA
16043,"Idaho Falls-Rexburg-Blackfoot, ID",CSA
16065,Madison County,County
16065,"Rexburg, ID",CBSA
16065,"Idaho Falls-Rexburg-Blackfoot, ID",CSA
18177,Wayne County,County
18177,"Richmond, IN",CBSA
18177,"Richmond-Connersville, IN",CSA
51007,Amelia County,County
51007,"Richmond, VA",CBSA
51036,Charles City County,County
51036,"Richmond, VA",CBSA
51041,Chesterfield County,County
51041,"Richmond, VA",CBSA
51053,Dinwiddie County,County
51053,"Richmond, VA",CBSA
51075,Goochland County,County
51075,"Richmond, VA",CBSA
51085,Hanover County,County
51085,"Richmond, VA",CBSA
51087,Henrico County,County
51087,"Richmond, VA",CBSA
51097,King and Queen County,County
51097,"Richmond, VA",CBSA
51101,King William County,County
51101,"Richmond, VA",CBSA
51127,New Kent County,County
51127,"Richmond, VA",CBSA
51145,Powhatan County,County
51145,"Richmond, VA",CBSA
51149,Prince George County,County
51149,"Richmond, VA",CBSA
51183,Sussex County,County
51183,"Richmond, VA",CBSA
51570,Colonial Heights city,County
51570,"Richmond, VA",CBSA
51670,Hopewell city,County
51670,"Richmond, VA",CBSA
51730,Petersburg city,County
51730,"Richmond, VA",CBSA
51760,Richmond city,County
51760,"Richmond, VA",CBSA
21065,Estill County,County
21065,"Richmond-Berea, KY",CBSA
21065,"Lexington-Fayette--Richmond--Frankfort, KY",CSA
21151,Madison County,County
21151,"Richmond-Berea, KY",CBSA
21151,"Lexington-Fayette--Richmond--Frankfort, KY",CSA
48427,Starr County,County
48427,"Rio Grande City-Roma, TX",CBSA
48427,"McAllen-Edinburg, TX",CSA
06065,Riverside County,County
06065,"Riverside-San Bernardino-Ontario, CA",CBSA
06065,"Los Angeles-Long Beach, CA",CSA
06071,San Bernardino County,County
06071,"Riverside-San Bernardino-Ontario, CA",CBSA
06071,"Los Angeles-Long Beach, CA",CSA
56013,Fremont County,County
56013,"Riverton, WY",CBSA
51023,Botetourt County,County
51023,"Roanoke, VA",CBSA
51045,Craig County,County
51045,"Roanoke, VA",CBSA
51067,Franklin County,County
51067,"Roanoke, VA",CBSA
51161,Roanoke County,County
51161,"Roanoke, VA",CBSA
51770,Roanoke city,County
51770,"Roanoke, VA",CBSA
51775,Salem city,County
51775,"Roanoke, VA",CBSA
37083,Halifax County,County
37083,"Roanoke Rapids, NC",CBSA
37083,"Rocky Mount-Wilson-Roanoke Rapids, NC",CSA
37131,Northampton County,County
37131,"Roanoke Rapids, NC",CBSA
37131,"Rocky Mount-Wilson-Roanoke Rapids, NC",CSA
